Tiempo_s,Canal_1_raw,Canal_2_raw,Canal_1_uV,Canal_2_uV
1752.7188,-550,-4167,-11000.0000,-83340.0000
1752.7266,-1008,-4140,-20160.0000,-82800.0000
1752.7344,-1159,-4768,-23180.0000,-95360.0000
1752.7422,-75,-3416,-1500.0000,-68320.0000
1752.7500,-531,-4241,-10620.0000,-84820.0000
1752.7578,-1452,-3932,-29040.0000,-78640.0000
1752.7656,-1145,-4308,-22900.0000,-86160.0000
1752.7734,-655,-3042,-13100.0000,-60840.0000
1752.7812,-1090,-3465,-21800.0000,-69300.0000
1752.7891,-1222,-4751,-24440.0000,-95020.0000
1752.7969,-1377,-5946,-27540.0000,-118920.0000
1752.8047,-1761,-4104,-35220.0000,-82080.0000
1752.8125,-1306,-3340,-26120.0000,-66800.0000
1752.8203,-556,-3347,-11120.0000,-66940.0000
1752.8281,-836,-3927,-16720.0000,-78540.0000
1752.8359,-1385,-3824,-27700.0000,-76480.0000
1752.8438,-1811,-5241,-36220.0000,-104820.0000
1752.8516,-1929,-5770,-38580.0000,-115400.0000
1752.8594,-1346,-3429,-26920.0000,-68580.0000
1752.8672,-922,-2273,-18440.0000,-45460.0000
1752.8750,-1405,-5970,-28100.0000,-119400.0000
1752.8828,-1992,-5967,-39840.0000,-119340.0000
1752.8906,-1286,-3536,-25720.0000,-70720.0000
1752.8984,-1398,-4285,-27960.0000,-85700.0000
1752.9062,-1906,-4696,-38120.0000,-93920.0000
1752.9141,-1127,-3123,-22540.0000,-62460.0000
1752.9219,-1601,-5059,-32020.0000,-101180.0000
1752.9297,-1742,-5627,-34840.0000,-112540.0000
1752.9375,-1133,-4681,-22660.0000,-93620.0000
1752.9453,-1524,-3664,-30480.0000,-73280.0000
1752.9531,-2326,-3342,-46520.0000,-66840.0000
1752.9609,-1943,-5206,-38860.0000,-104120.0000
1752.9688,-1784,-5438,-35680.0000,-108760.0000
1752.9766,-2012,-3019,-40240.0000,-60380.0000
1752.9844,-2004,-4388,-40080.0000,-87760.0000
1752.9922,-1773,-6189,-35460.0000,-123780.0000
1753.0000,-1423,-3733,-28460.0000,-74660.0000
1753.0078,-1392,-3500,-27840.0000,-70000.0000
1753.0156,-2113,-5648,-42260.0000,-112960.0000
1753.0234,-1892,-4493,-37840.0000,-89860.0000
1753.0312,-1574,-2394,-31480.0000,-47880.0000
1753.0391,-1470,-3591,-29400.0000,-71820.0000
1753.0469,-1072,-5097,-21440.0000,-101940.0000
1753.0547,-1133,-3444,-22660.0000,-68880.0000
1753.0625,-1122,-3458,-22440.0000,-69160.0000
1753.0703,-827,-4880,-16540.0000,-97600.0000
1753.0781,-877,-3495,-17540.0000,-69900.0000
1753.0859,-295,-1614,-5900.0000,-32280.0000
1753.0938,101,-5454,2020.0000,-109080.0000
1753.1016,93,-5586,1860.0000,-111720.0000
1753.1094,265,-3598,5300.0000,-71960.0000
1753.1172,749,-4148,14980.0000,-82960.0000
1753.1250,-62,-4639,-1240.0000,-92780.0000
1753.1328,-213,-4000,-4260.0000,-80000.0000
1753.1406,-241,-5947,-4820.0000,-118940.0000
1753.1484,-279,-5736,-5580.0000,-114720.0000
1753.1562,-970,-4548,-19400.0000,-90960.0000
1753.1641,-883,-5414,-17660.0000,-108280.0000
1753.1719,-1037,-5717,-20740.0000,-114340.0000
1753.1797,-1657,-4247,-33140.0000,-84940.0000
1753.1875,-1735,-4817,-34700.0000,-96340.0000
1753.1953,-1451,-6387,-29020.0000,-127740.0000
1753.2031,-2496,-5454,-49920.0000,-109080.0000
1753.2109,-3223,-5051,-64460.0000,-101020.0000
1753.2188,-3426,-5606,-68520.0000,-112120.0000
1753.2266,-3974,-4825,-79480.0000,-96500.0000
1753.2344,-4401,-4643,-88020.0000,-92860.0000
1753.2422,-4832,-5363,-96640.0000,-107260.0000
1753.2500,-5433,-5286,-108660.0000,-105720.0000
1753.2578,-6014,-6228,-120280.0000,-124560.0000
1753.2656,-6867,-4909,-137340.0000,-98180.0000
1753.2734,-6644,-3803,-132880.0000,-76060.0000
1753.2812,-6724,-6407,-134480.0000,-128140.0000
1753.2891,-7668,-6975,-153360.0000,-139500.0000
1753.2969,-8270,-5393,-165400.0000,-107860.0000
1753.3047,-8764,-5462,-175280.0000,-109240.0000
1753.3125,-9469,-7140,-189380.0000,-142800.0000
1753.3203,-9777,-7310,-195540.0000,-146200.0000
1753.3281,-9502,-7014,-190040.0000,-140280.0000
1753.3359,-9305,-6383,-186100.0000,-127660.0000
1753.3438,-9498,-5499,-189960.0000,-109980.0000
1753.3516,-9524,-6705,-190480.0000,-134100.0000
1753.3594,-9160,-7094,-183200.0000,-141880.0000
1753.3672,-9005,-6268,-180100.0000,-125360.0000
1753.3750,-9139,-6480,-182780.0000,-129600.0000
1753.3828,-9020,-6372,-180400.0000,-127440.0000
1753.3906,-8703,-6181,-174060.0000,-123620.0000
1753.3984,-8944,-6595,-178880.0000,-131900.0000
1753.4062,-9188,-6040,-183760.0000,-120800.0000
1753.4141,-8604,-5850,-172080.0000,-117000.0000
1753.4219,-8422,-7694,-168440.0000,-153880.0000
1753.4297,-8623,-6672,-172460.0000,-133440.0000
1753.4375,-7745,-4758,-154900.0000,-95160.0000
1753.4453,-7478,-5694,-149560.0000,-113880.0000
1753.4531,-8369,-6312,-167380.0000,-126240.0000
1753.4609,-7996,-4058,-159920.0000,-81160.0000
1753.4688,-8195,-6304,-163900.0000,-126080.0000
1753.4766,-9111,-7610,-182220.0000,-152200.0000
1753.4844,-8796,-5915,-175920.0000,-118300.0000
1753.4922,-8184,-5145,-163680.0000,-102900.0000
1753.5000,-8229,-5101,-164580.0000,-102020.0000
1753.5078,-8100,-4660,-162000.0000,-93200.0000
1753.5156,-8521,-6333,-170420.0000,-126660.0000
1753.5234,-8674,-5786,-173480.0000,-115720.0000
1753.5312,-8162,-5053,-163240.0000,-101060.0000
1753.5391,-8007,-5534,-160140.0000,-110680.0000
1753.5469,-7638,-4632,-152760.0000,-92640.0000
1753.5547,-8015,-4316,-160300.0000,-86320.0000
1753.5625,-8870,-6216,-177400.0000,-124320.0000
1753.5703,-8381,-5384,-167620.0000,-107680.0000
1753.5781,-8228,-4440,-164560.0000,-88800.0000
1753.5859,-8527,-5475,-170540.0000,-109500.0000
1753.5938,-8459,-5089,-169180.0000,-101780.0000
1753.6016,-8551,-3311,-171020.0000,-66220.0000
1753.6094,-8366,-5069,-167320.0000,-101380.0000
1753.6172,-7683,-6164,-153660.0000,-123280.0000
1753.6250,-6516,-4111,-130320.0000,-82220.0000
1753.6328,-5318,-3854,-106360.0000,-77080.0000
1753.6406,-4824,-4808,-96480.0000,-96160.0000
1753.6484,-4244,-3486,-84880.0000,-69720.0000
1753.6562,-2975,-3015,-59500.0000,-60300.0000
1753.6641,-1978,-3094,-39560.0000,-61880.0000
1753.6719,-1495,-3261,-29900.0000,-65220.0000
1753.6797,-1962,-2866,-39240.0000,-57320.0000
1753.6875,-2336,-1309,-46720.0000,-26180.0000
1753.6953,-1191,-411,-23820.0000,-8220.0000
1753.7031,-1315,-2527,-26300.0000,-50540.0000
1753.7109,-2537,-3258,-50740.0000,-65160.0000
1753.7188,-1927,-1945,-38540.0000,-38900.0000
1753.7266,-2017,-1038,-40340.0000,-20760.0000
1753.7344,-2701,-1609,-54020.0000,-32180.0000
1753.7422,-3281,-2745,-65620.0000,-54900.0000
1753.7500,-2824,-2505,-56480.0000,-50100.0000
1753.7578,-3004,-1826,-60080.0000,-36520.0000
1753.7656,-4017,-2484,-80340.0000,-49680.0000
1753.7734,-4095,-2105,-81900.0000,-42100.0000
1753.7812,-3713,-2055,-74260.0000,-41100.0000
1753.7891,-4417,-2682,-88340.0000,-53640.0000
1753.7969,-4612,-3275,-92240.0000,-65500.0000
1753.8047,-4320,-2787,-86400.0000,-55740.0000
1753.8125,-4313,-2766,-86260.0000,-55320.0000
1753.8203,-4768,-2766,-95360.0000,-55320.0000
1753.8281,-4579,-2637,-91580.0000,-52740.0000
1753.8359,-4506,-2248,-90120.0000,-44960.0000
1753.8438,-4727,-2748,-94540.0000,-54960.0000
1753.8516,-4754,-2601,-95080.0000,-52020.0000
1753.8594,-5057,-2896,-101140.0000,-57920.0000
1753.8672,-4514,-2120,-90280.0000,-42400.0000
1753.8750,-3373,-1581,-67460.0000,-31620.0000
1753.8828,-3457,-2078,-69140.0000,-41560.0000
1753.8906,-3587,-2116,-71740.0000,-42320.0000
1753.8984,-3505,-910,-70100.0000,-18200.0000
1753.9062,-3419,-1525,-68380.0000,-30500.0000
1753.9141,-3385,-2167,-67700.0000,-43340.0000
1753.9219,-3637,-2235,-72740.0000,-44700.0000
1753.9297,-4425,-2061,-88500.0000,-41220.0000
1753.9375,-4267,-1170,-85340.0000,-23400.0000
1753.9453,-3370,-547,-67400.0000,-10940.0000
1753.9531,-3730,-2820,-74600.0000,-56400.0000
1753.9609,-4772,-2651,-95440.0000,-53020.0000
1753.9688,-4498,-1832,-89960.0000,-36640.0000
1753.9766,-4233,-1990,-84660.0000,-39800.0000
1753.9844,-4606,-2157,-92120.0000,-43140.0000
1753.9922,-4989,-2317,-99780.0000,-46340.0000
1754.0000,-4605,-1862,-92100.0000,-37240.0000
1754.0078,-4510,-1057,-90200.0000,-21140.0000
1754.0156,-4463,-2068,-89260.0000,-41360.0000
1754.0234,-4537,-2230,-90740.0000,-44600.0000
1754.0312,-4667,-1732,-93340.0000,-34640.0000
1754.0391,-4902,-2336,-98040.0000,-46720.0000
1754.0469,-4733,-2064,-94660.0000,-41280.0000
1754.0547,-4320,-1372,-86400.0000,-27440.0000
1754.0625,-4597,-2188,-91940.0000,-43760.0000
1754.0703,-4737,-2217,-94740.0000,-44340.0000
1754.0781,-4623,-1949,-92460.0000,-38980.0000
1754.0859,-4773,-2496,-95460.0000,-49920.0000
1754.0938,-4560,-2301,-91200.0000,-46020.0000
1754.1016,-4575,-1730,-91500.0000,-34600.0000
1754.1094,-4391,-1039,-87820.0000,-20780.0000
1754.1172,-4076,-1057,-81520.0000,-21140.0000
1754.1250,-4381,-1797,-87620.0000,-35940.0000
1754.1328,-4813,-1975,-96260.0000,-39500.0000
1754.1406,-4366,-2420,-87320.0000,-48400.0000
1754.1484,-4624,-2140,-92480.0000,-42800.0000
1754.1562,-5336,-1766,-106720.0000,-35320.0000
1754.1641,-4602,-1764,-92040.0000,-35280.0000
1754.1719,-3695,-829,-73900.0000,-16580.0000
